"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"2141";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;120;31,88;31,88;1,96;2564,408;29,402;34,358;28,624;35,136;2,478;3,256;29,402;28,862;28,732;27,893;400,223;343,237;273,021;237,486;34,649;35,747;35,758;36,865;1320,531;1518,225;1510,894;1694,326;28,268;27,388;26,618;30,138;562,789;438,998;26,127;30,761;584,125;421,385;5,044;5,412;39,153;44,263;1,202;0,048;0,837;1;0,587;0,686;1;0,892;0,644
"2142";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;295;88,996;88,996;1,96;2564,408;87,916;90,076;87,577;90,415;1,08;1,419;88,056;87,884;87,772;87,524;94,987;79,235;61,079;49,25;90,096;90,452;90,28;90,774;222,547;238,664;189,335;214,026;12,321;10,913;11,602;13,136;562,789;438,998;11,388;13,408;584,125;421,385;3,894;3,643;20,768;20,048;0,774;0,056;0,673;1;0,032;0,485;1;0,565;0,564
"2143";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;202;11,582;11,582;1,96;2564,408;10,646;12,518;10,352;12,812;0,936;1,23;10,596;10,39;10,44;10,22;84,246;78,54;64,266;57,907;12,57;12,91;12,764;13,214;145,314;157,901;124,097;134,312;10,676;9,586;10,053;11,383;562,789;438,998;9,868;11,618;584,125;421,385;2,484;2,188;7,323;5,176;0,728;0,072;0,353;1;0,057;0,493;1;0,513;0,307
"2144";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;278;355,5;355,5;1,96;2564,408;323,124;387,876;312,95;398,05;32,376;42,55;324,808;316,22;317,078;306,022;65811,056;49042,811;44546,726;40128,222;388,218;402,355;397,457;416,404;221997,194;275070,109;214379,431;257200,759;369,374;331,437;347,811;393,809;562,789;438,998;341,4;401,955;584,125;421,385;5,451;4,883;43,541;39,183;20,166;0,06;0,586;1;0,055;0,615;1;0,704;0,587
"2145";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;144;236,234;236,234;1,96;2564,408;203,591;268,877;193,334;279,134;32,643;42,9;203,651;194,575;196,055;189,077;103406,435;94589,417;81089,873;75213,672;270,13;282,807;280,06;298,603;179875,496;189791,722;161623,773;175475,054;372,413;343,658;350,673;397,049;562,789;438,998;344,209;405,262;584,125;421,385;2,707;2,386;7,822;5,619;18,196;0,062;0,543;1;0,156;0,772;1;0,602;0,346
"2146";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;121;96,028;96,028;1,96;2564,408;89,766;102,29;87,799;104,257;6,262;8,229;90,076;88,119;88,355;86,469;3967,964;3520,622;2854,573;2629,46;102,821;104,266;104,014;106,495;6524,143;6985,971;6110,239;6621,22;71,438;66,144;67,267;76,163;562,789;438,998;66,028;77,739;584,125;421,385;2,248;2,244;6,134;6,728;4,466;0,066;0,462;1;0,174;0,475;1;0,579;0,459
"2147";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;197;43,632;43,632;1,96;2564,408;40,64;46,624;39,7;47,564;2,992;3,932;40,902;39,959;39,892;38,858;807,815;733,287;557,454;434,545;46,532;47,296;47,96;49,768;1583,486;1711,086;1638,391;1841,513;34,133;32,124;32,141;36,391;562,789;438,998;31,548;37,144;584,125;421,385;3,071;3,402;12,685;15,847;2,062;0,052;0,758;1;0,286;0,453;1;0,7;0,397
"2148";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;281;86,932;86,932;1,96;2564,408;85,882;87,982;85,552;88,312;1,05;1,38;85,896;85,596;85,658;85,354;114,041;106,897;88,166;81,85;87,946;88,138;88,26;88,786;177,092;188,404;154,881;168,969;11,975;10,815;11,276;12,768;562,789;438,998;11,069;13,032;584,125;421,385;1,73;1,443;5,441;3,886;0,814;0,05;0,799;1;0,071;0,296;1;0,494;0,588
"2149";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;263;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"2150";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;196;47,412;47,412;1,96;2564,408;43,883;50,941;42,774;52,05;3,529;4,638;44,045;43,114;43,022;41,334;1226,712;1113,656;935,894;800,299;50,766;51,835;52,345;53,839;2055,936;2202,97;1987,803;2298,886;40,265;37,92;37,914;42,929;562,789;438,998;37,216;43,817;584,125;421,385;2,379;2,504;6,488;7,698;2,426;0,064;0,502;1;0,291;0,634;1;0,648;0,343
"2151";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;134;182,656;182,656;1,96;2564,408;161,096;204,216;154,321;210,991;21,56;28,335;162,467;157,845;156,057;145,981;43389,329;40002,409;32866,023;25019,883;203,142;211,543;214,064;228,598;79123,311;85883,053;82699,483;90036,298;245,976;236,925;231,616;262,247;562,789;438,998;227,347;267,672;584,125;421,385;3,062;3,104;10,684;10,872;10,738;0,06;0,586;1;0,516;0,654;1;0,785;0,386
"2152";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;203;11,486;11,486;1,96;2564,408;10,558;12,414;10,266;12,706;0,928;1,22;10,568;10,222;10,377;10,038;83,242;73,829;62,854;52,437;12,454;12,796;12,658;12,974;140,819;151,84;119,469;127,466;10,59;9,513;9,972;11,291;562,789;438,998;9,788;11,524;584,125;421,385;2,491;2,198;7,416;5,227;0,702;0,074;0,321;1;0,057;0,477;1;0,494;0,308
"2153";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;129;214,83;214,83;1,96;2564,408;202,262;227,398;198,313;231,347;12,568;16,517;202,256;199,635;199,347;194,737;16422,96;15556,881;12745,138;12111,839;227,476;231,729;231,858;239,685;24771,376;26102,107;22115,489;24168,274;143,383;131,083;135,013;152,868;562,789;438,998;132,524;156,031;584,125;421,385;1,633;1,487;3,309;2,532;10,194;0,054;0,716;1;0,113;0,354;1;0,508;0,466
"2154";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;198;40,202;40,202;1,96;2564,408;37,294;43,11;36,38;44,024;2,908;3,822;37,349;36,744;36,725;35,708;733,753;668,703;507,087;426,664;43,387;44,128;44,374;46,069;1487,067;1602,863;1523,285;1723,925;33,175;30,862;31,238;35,37;562,789;438,998;30,663;36,101;584,125;421,385;3,172;3,336;13,765;15,268;2,226;0,06;0,586;1;0,202;0,457;1;0,681;0,41
"2155";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;283;65,284;65,284;1,96;2564,408;52,805;77,763;48,884;81,684;12,479;16,4;53,086;50,076;50,95;45,547;13018,687;10985,204;9520,835;7997,158;78,185;82,192;81,776;89,558;28669,999;32380,688;25960,342;28194,406;142,369;128,948;134,058;151,787;562,789;438,998;131,587;154,927;584,125;421,385;3,749;3,332;17,359;13,165;6,756;0,066;0,462;1;0,08;0,935;1;0,582;0,134
"2156";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;122;13,984;13,984;1,96;2564,408;13,074;14,894;12,788;15,18;0,91;1,196;13,058;12,802;12,766;12,5;82,241;75,057;62,003;56,142;14,962;15,33;15,218;15,647;136,781;146,332;130,555;138,301;10,382;9,613;9,775;11,068;562,789;438,998;9,595;11,297;584,125;421,385;2,252;2,248;6,167;6,762;0,67;0,074;0,321;1;0,174;0,485;1;0,601;0,45
"2157";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;125;73,876;73,876;1,96;2564,408;68,458;79,294;66,756;80,996;5,418;7,12;68,228;66,938;66,626;64,911;3180,575;3072,765;2469,156;2287,962;79,178;80,802;81,474;83,155;4448,074;4627,379;4040,025;4391,61;61,808;56,846;58,2;65,897;562,789;438,998;57,127;67,26;584,125;421,385;1,491;1,451;1,799;1,899;4,198;0,052;0,758;1;0,139;0,47;1;0,527;0,375
"2158";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;183;2,022;2,022;1,96;2564,408;1,818;2,226;1,754;2,29;0,204;0,268;1,82;1,756;1,762;1,698;4,322;4,157;3,57;3,35;2,234;2,31;2,306;2,392;6,45;6,782;6,047;6,524;2,326;2,184;2,19;2,48;562,789;438,998;2,15;2,531;584,125;421,385;1,726;1,689;2,734;2,615;0,196;0,074;0,321;1;0,267;0,646;1;0,553;0,505
"2159";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;201;24,572;24,572;1,96;2564,408;22,582;26,562;21,956;27,188;1,99;2,616;22,64;22,261;22,038;21,472;380,315;340,398;277,939;245,698;26,683;27,468;27,066;27,924;663,327;716,938;555,934;607,278;22,708;20,399;21,382;24,21;562,789;438,998;20,988;24,711;584,125;421,385;2,482;2,189;7,347;5,21;1,488;0,066;0,462;1;0,058;0,495;1;0,541;0,318
"2160";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;237;400,57;400,57;1,96;2564,408;372,019;429,121;363,048;438,092;28,551;37,522;372,06;364,513;363,021;349,996;88205,757;82332,96;70089,646;62286,205;430,334;443,71;437,48;449,981;126024,544;133921,63;117964,56;128818,946;325,728;306,873;306,714;347,276;562,789;438,998;301,06;354,459;584,125;421,385;1,56;1,577;2,133;2,509;18,058;0,046;0,872;1;0,294;0,549;1;0,587;0,47
"2161";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;248;9,808;9,808;1,96;2564,408;9,391;10,225;9,26;10,356;0,417;0,548;9,402;9,324;9,294;9,124;18,812;18,108;14,849;13,823;10,246;10,388;10,316;10,504;27,011;28,574;21,356;22,348;4,759;4,277;4,481;5,074;562,789;438,998;4,398;5,179;584,125;421,385;1,336;0,866;2,514;0,152;0,354;0,054;0,716;1;0,059;0,346;1;0,52;0,598
"2162";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;238;66,418;66,418;1,96;2564,408;62,645;70,191;61,46;71,376;3,773;4,958;62,501;61,278;61,466;60,105;1279,457;1085,256;982,325;835,302;70,276;71,682;71,633;73,412;2481,576;2717,422;2509,384;2795,415;43,042;40,794;40,529;45,889;562,789;438,998;39,782;46,838;584,125;421,385;2,888;3,035;10,519;11,824;2,298;0,058;0,629;1;0,347;0,542;1;0,714;0,408
"2163";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;22;117,562;117,562;1,96;2564,408;108,326;126,798;105,424;129,7;9,236;12,138;108,694;106,536;104,414;99,927;8970,293;8238,115;7682,027;6645,798;127,188;130,495;129,829;135,789;13215,815;13864,311;13359,564;14149,993;105,374;102,529;99,222;112,344;562,789;438,998;97,393;114,668;584,125;421,385;1,653;1,693;2,447;2,621;3,958;0,042;0,93;1;0,641;0,676;1;0,767;0,673
"2164";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;301;28,092;28,092;1,96;2564,408;26,253;29,931;25,675;30,509;1,839;2,417;26,304;25,904;25,92;25,044;348,954;327,502;252,984;221,801;30,081;30,81;30,589;31,772;536,277;571,995;453,436;481,631;20,986;18,772;19,761;22,374;562,789;438,998;19,397;22,837;584,125;421,385;1,869;1,603;4,002;2,648;1,528;0,056;0,673;1;0,048;0,42;1;0,506;0,42
"2165";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;32;75,192;75,192;1,96;2564,408;71,715;78,669;70,622;79,762;3,477;4,57;71,715;70,431;70,607;69,237;1379,543;1330,211;1178,144;1106,41;78,684;79,969;79,903;80,956;1761,198;1814,796;1688,424;1756,638;39,668;37,933;37,352;42,292;562,789;438,998;36,664;43,167;584,125;421,385;0,777;0,775;-0,056;0,045;1,838;0,03;0,998;1;0,435;0,411;1;0,58;0,77
"2166";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;14;64,736;64,736;1,96;2564,408;61,296;68,176;60,215;69,257;3,44;4,521;61,43;60,478;60,128;58,985;1218,041;1140,226;871,39;751,975;68,292;69,173;69,097;70,795;1875,827;1983,86;1748,391;1955,432;39,251;36,38;36,96;41,847;562,789;438,998;36,278;42,713;584,125;421,385;1,953;2,018;4,562;5,39;2,532;0,058;0,629;1;0,18;0,438;1;0,571;0,476
"2167";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;247;236,322;236,322;1,96;2564,408;226,311;246,333;223,166;249,478;10,011;13,156;227,018;223,41;223,085;219,571;10837,302;10121,667;8674,524;7836,094;246,4;248,787;249,993;253,318;15659,049;16308,102;12355,486;12965,585;114,21;102,662;107,542;121,765;562,789;438,998;105,56;124,284;584,125;421,385;1,334;0,856;2,487;0,099;7,208;0,042;0,93;1;0,059;0,328;1;0,487;0,585
"2168";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;1;166,5;166,5;1,96;2564,408;155,5;177,5;152,044;180,956;11;14,456;156,4;152,765;149,846;144,956;12718,923;11676,172;10055,014;9091,003;178,676;183,398;180,707;184,089;19397,891;20633,924;17606,367;18486,161;125,495;117,389;118,169;133,796;562,789;438,998;115,99;136,564;584,125;421,385;1,723;1,535;3,797;2,582;5,824;0,042;0,93;1;0,239;0,536;1;0,547;0,578
"2169";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;52;11,086;11,086;1,96;2564,408;10,475;11,697;10,282;11,89;0,611;0,804;10,56;10,382;10,34;10,122;34,293;29,945;22,917;19,956;11,68;11,876;11,894;12,28;66,131;73,164;66,473;81,836;6,976;6,506;6,569;7,438;562,789;438,998;6,448;7,591;584,125;421,385;3,046;3,299;13,45;16,716;0,45;0,062;0,543;1;0,219;0,519;1;0,699;0,388
"2170";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;51;5,216;5,216;1,96;2564,408;4,931;5,501;4,842;5,59;0,285;0,374;4,93;4,854;4,856;4,746;7,167;5,749;4,869;4,353;5,506;5,63;5,6;5,692;14,411;16,162;14,048;16,025;3,246;3,028;3,057;3,461;562,789;438,998;3;3,532;584,125;421,385;3,126;3,406;14,139;17,617;0,234;0,096;0,093;1;0,22;0,598;1;0,706;0,261
"2171";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;207;2,624;2,624;1,96;2564,408;2,35;2,898;2,264;2,984;0,274;0,36;2,336;2,272;2,26;2,2;6,442;5,674;5,253;4,433;2,902;2,972;3,008;3,122;12,831;13,773;14,057;16,016;3,126;3,053;2,943;3,333;562,789;438,998;2,889;3,402;584,125;421,385;3,185;3,328;12,486;13,672;0,164;0,046;0,872;1;0,689;0,8;1;0,869;0,694
"2172";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;28;6,172;6,172;1,96;2564,408;5,508;6,836;5,299;7,045;0,664;0,873;5,52;5,312;5,278;5,082;39,656;35,226;30,482;25,084;6,87;7,05;7,092;7,439;78,554;84,421;83,18;91,405;7,577;7,408;7,135;8,078;562,789;438,998;7,003;8,245;584,125;421,385;3,17;3,302;12,33;13,439;0,31;0,054;0,716;1;0,704;0,808;1;0,886;0,636
"2173";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;61;454,426;454,426;1,96;2564,408;401,024;507,828;384,244;524,608;53,402;70,182;404,878;395,334;388,955;377,732;226732,61;187868,05;137320,482;105467,392;509,69;526,688;525,898;542,616;539907,864;599511,688;557363,633;626396,213;609,25;564,243;573,684;649,553;562,789;438,998;563,11;662,989;584,125;421,385;4,34;4,531;23,42;26,892;30,878;0,06;0,586;1;0,175;0,737;1;0,723;0,29
"2174";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;49;123,072;123,072;1,96;2564,408;109,774;136,37;105,596;140,548;13,298;17,476;110,115;106,3;106,739;102,413;12797,985;10426,267;8045,559;6224,001;136,51;140,634;143,17;148,531;33839,125;36028,127;33828,685;37884,699;151,709;137,854;142,853;161,745;562,789;438,998;140,22;165,091;584,125;421,385;4,478;4,41;25,781;25,645;7,878;0,068;0,424;1;0,09;0,706;1;0,673;0,245
"2175";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;209;316,782;316,782;1,96;2564,408;293,325;340,239;285,955;347,609;23,457;30,827;293,757;286,794;286,857;280,707;57430,875;53260,309;47814,132;43920,917;341,864;348,834;348,891;359,499;86975,8;91196,639;84231,225;90440,431;267,61;252,89;251,988;285,313;562,789;438,998;247,343;291,214;584,125;421,385;1,855;1,75;3,611;3,169;10,934;0,034;0,991;1;0,32;0,677;1;0,618;0,545
"2176";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;23;35,194;35,194;1,96;2564,408;32,587;37,801;31,768;38,62;2,607;3,426;32,513;31,458;31,826;30,62;712,62;625,925;581,009;523,951;37,906;38,688;38,574;39,772;1070,37;1145,657;1007,923;1089,361;29,742;28,109;28,005;31,709;562,789;438,998;27,489;32,365;584,125;421,385;1,853;1,751;3,604;3,18;1,226;0,042;0,93;1;0,321;0,675;1;0,613;0,547
"2177";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;205;130,756;130,756;1,96;2564,408;122,237;139,275;119,56;141,952;8,519;11,196;121,888;119,1;120,41;117,687;7516,049;6832,085;6386,217;5624,38;139,67;142,57;143,219;145,069;11389,272;12035,288;11084,132;11855,649;97,189;92,087;91,515;103,618;562,789;438,998;89,828;105,761;584,125;421,385;1,744;1,65;3,547;3,281;4,022;0,036;0,982;1;0,344;0,716;1;0,619;0,651
"2178";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;161;95,77;95,77;1,96;2564,408;89,492;102,048;87,52;104,02;6,278;8,25;89,554;88,178;88,069;85,63;4117,157;3797,917;3022,063;2740,626;102,308;103,897;103,521;106,442;6322,523;6576,723;5239,733;5500,635;71,621;64,057;67,44;76,359;562,789;438,998;66,197;77,939;584,125;421,385;1,87;1,606;4,007;2,659;5,21;0,056;0,673;1;0,048;0,418;1;0,521;0,411
"2179";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;24;551,38;551,38;1,96;2564,408;490,682;612,078;471,609;631,151;60,698;79,771;493,515;473,041;475,834;463,307;336511,293;288468,677;271778,308;234014,948;613,289;634,155;631,94;675,656;635772,503;691509,425;683600,211;758877,495;692,491;679,498;652,066;738,301;562,789;438,998;640,047;753,573;584,125;421,385;3,102;3,214;11,998;12,919;18,616;0,032;0,996;1;0,754;0,838;1;0,892;0,604
"2180";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;99;72,924;72,924;1,96;2564,408;71,518;74,33;71,076;74,772;1,406;1,848;71,598;71,12;71,042;70,612;205,839;198,244;173,134;166,28;74,244;74,58;74,731;75,182;319,034;344,494;257,109;268,907;16,045;14,632;15,109;17,107;562,789;438,998;14,83;17,461;584,125;421,385;1,31;0,717;4,631;0,429;0,988;0,044;0,904;1;0,103;0,296;1;0,49;0,776
"2181";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;15;41,378;41,378;1,96;2564,408;39,18;43,576;38,49;44,266;2,198;2,888;39,224;38,69;38,508;37,74;499,95;443,941;367,614;339,5;43,495;44,132;44,228;45,227;773,47;790,642;716,311;774,017;25,072;23,237;23,608;26,731;562,789;438,998;23,173;27,284;584,125;421,385;1,955;2,018;4,574;5,393;1,63;0,058;0,629;1;0,18;0,442;1;0,589;0,468
"2182";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;261;18,264;18,264;1,96;2564,408;17,49;19,038;17,246;19,282;0,774;1,018;17,44;17,324;17,294;17,09;63,488;59,886;52,151;49,266;19,042;19,232;19,338;19,716;93,187;98,655;74,123;76,256;8,833;7,943;8,317;9,417;562,789;438,998;8,164;9,612;584,125;421,385;1,323;0,851;2,429;0,088;0,584;0,04;0,952;1;0,06;0,333;1;0,476;0,583
"2183";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;211;231,314;231,314;1,96;2564,408;213,949;248,679;208,493;254,135;17,365;22,821;216,04;211,2;207,199;202,353;31236,028;28898,912;23974,961;21947,375;248,867;255,441;254,856;260,11;49044,32;52647,886;47545,073;51230,388;198,109;186,582;186,544;211,214;562,789;438,998;183,105;215,583;584,125;421,385;1,917;1,92;4,629;5,049;10,374;0,04;0,952;1;0,292;0,568;1;0,62;0,556
"2184";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;6;773,326;773,326;1,96;2564,408;724,568;822,084;709,247;837,405;48,758;64,079;724,71;712,783;707,22;693,61;263796,569;254027,438;221836,811;212329,349;821,927;836,289;841,465;865,165;354012,2;366351,377;329766,855;344302,947;556,266;523,118;523,793;593,064;562,789;438,998;514,138;605,332;584,125;421,385;1,128;0,967;0,963;0,368;25,918;0,038;0,97;1;0,28;0,467;1;0,531;0,681
"2185";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;117;18,438;18,438;1,96;2564,408;17,231;19,645;16,852;20,024;1,207;1,586;17,318;16,914;16,894;16,516;152,408;140,633;112,473;102,799;19,666;19,972;20,032;20,453;233,777;249,286;194,904;219,203;13,769;12,317;12,966;14,68;562,789;438,998;12,727;14,984;584,125;421,385;1,874;1,61;4,022;2,673;1,012;0,06;0,586;1;0,048;0,415;1;0,518;0,409
"2186";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;34;489,47;489,47;1,96;2564,408;470,928;508,012;465,101;513,839;18,542;24,369;472,369;466,549;465,171;453,692;39535,001;37788,844;32268,593;30671,256;507,887;512,847;516,044;522,667;50224,437;51816,226;46771,798;49365,386;211,545;198,59;199,196;225,539;562,789;438,998;195,524;230,204;584,125;421,385;0,842;0,838;-0,043;0,138;13,532;0,028;0,999;1;0,266;0,317;1;0,521;0,67
"2187";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;239;127,81;127,81;1,96;2564,408;120,553;135,067;118,273;137,347;7,257;9,537;121,166;118,038;118,966;116,472;4870,263;4407,332;3700,42;3038,785;135,058;137,589;137,396;141,073;9164,504;9975,749;8988,874;9817,003;82,791;78,478;77,958;88,268;562,789;438,998;76,521;90,094;584,125;421,385;2,887;3,034;10,507;11,803;4,422;0,062;0,543;1;0,348;0,545;1;0,706;0,414
"2188";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;10;51,692;51,692;1,96;2564,408;48,703;54,681;47,764;55,62;2,989;3,928;48,811;47,696;48,129;46,677;1003,008;959,412;881,017;832,04;54,614;55,634;56,052;56,943;1320,318;1365,875;1301,055;1410,456;34,097;32,946;32,107;36,353;562,789;438,998;31,515;37,105;584,125;421,385;0,97;1,011;0,336;0,494;1,52;0,032;0,996;1;0,554;0,407;1;0,617;0,791
"2189";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;266;2671,656;2671,656;1,96;2564,408;2547,071;2796,241;2507,924;2835,388;124,585;163,732;2558,567;2508,178;2516,539;2484,578;1529298,344;1344763,366;1243611,318;1084292,681;2800,305;2848,899;2840,912;2921,289;2553747,935;2738081,343;2526461,442;2759319,059;1421,353;1343,502;1338,379;1515,378;562,789;438,998;1313,709;1546,724;584,125;421,385;2,316;2,223;6,748;5,942;62,75;0,044;0,904;1;0,323;0,6;1;0,653;0,556
"2190";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;31;487,67;487,67;1,96;2564,408;435,622;539,718;419,267;556,073;52,048;68,403;439,086;425,718;419,887;402,607;247140,999;216999,731;189855,892;148815,818;541,629;555,738;565,49;600,392;475434,569;516240,628;517053,428;585046,711;593,8;580,378;559,136;633,081;562,789;438,998;548,829;646,176;584,125;421,385;3,182;3,316;12,384;13,521;18,27;0,03;0,998;1;0,7;0,798;1;0,884;0,582
"2191";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;2;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"2192";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;9;18,048;18,048;1,96;2564,408;17,003;19,093;16,675;19,421;1,045;1,373;17,03;16,57;16,656;16,284;122,359;116,059;107,951;99,788;19,03;19,346;19,376;19,814;161,9;166,295;156,875;166,622;11,922;11,519;11,226;12,711;562,789;438,998;11,019;12,974;584,125;421,385;0,967;1,006;0,331;0,48;0,544;0,034;0,991;1;0,553;0,411;1;0,642;0,795
"2193";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;245;478,202;478,202;1,96;2564,408;466,631;489,773;462,995;493,409;11,571;15,207;467,58;464,206;463,858;458,999;14953,188;14107,536;11758,595;11068,268;490,192;492,96;494,109;497,119;20016,039;21102,067;17680,949;18799,446;132,008;120,677;124,302;140,741;562,789;438,998;122,011;143,652;584,125;421,385;0,668;0,581;0,737;0,812;10,076;0,042;0,93;1;0,112;0,09;1;0,484;0,809
"2194";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;47;199,884;199,884;1,96;2564,408;185,863;213,905;181,458;218,31;14,021;18,426;186,454;183,205;182,279;176,798;17450,213;15896,398;12434,923;11619,694;213,923;218,559;218,706;225,392;36051,847;41629,314;37162,828;45734,507;159,957;149,441;150,619;170,538;562,789;438,998;147,843;174,066;584,125;421,385;3,19;3,42;17,58;21,416;8,354;0,062;0,543;1;0,231;0,527;1;0,731;0,355
"2195";"avaliaArvores/A_125_2_2_Teste";"KMeansSimetricoLinear";3;250;8;43,658;43,658;1,96;2564,408;41,133;46,183;40,339;46,977;2,525;3,319;41,22;40,535;40,22;39,116;717,367;690,009;623,592;577,29;46,205;46,961;47,117;47,903;944,386;971,201;928,273;969,267;28,811;27,844;27,129;30,717;562,789;438,998;26,629;31,352;584,125;421,385;0,967;1,009;0,335;0,494;1,288;0,034;0,991;1;0,556;0,405;1;0,645;0,788
